T,H,Lux,name
0.46880174830700916,1.1872762763162588,0.6149070951853903,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
0.8666071442004876,1.2007888093136934,1.0809041825345385,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
0.787046065021792,1.1979736982725606,0.9877030051929688,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
0.787046065021792,1.1979736982725606,0.9877030051929688,cluster1
0.8666071442004876,1.2007888093136934,1.0809041825345385,cluster1
1.105290381736575,0.5786492692235036,1.2174558788716634,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
1.0257293025578793,1.2058560091877304,1.2174558788716634,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
1.3439736192726615,0.8990089057043347,1.2174558788716634,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
1.105290381736575,1.2081080980206365,1.2174558788716634,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
0.7074849858430965,1.1951585872314285,0.8945018159704776,cluster1
1.4235346984513577,1.2182424977687114,1.2174558788716634,cluster1
1.5030957776300533,1.2204945866016175,1.2174558788716634,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
1.3439736192726615,1.2159904089358062,1.2174558788716634,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
0.7074849858430965,1.550425600622297,0.9000332590657923,cluster1
1.1848514609152705,0.5854055357222209,1.2174558788716634,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
1.105290381736575,1.2081080980206365,1.2174558788716634,cluster1
0.8666071442004876,1.550425600622297,1.086346535908369,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
1.3439736192726615,0.8990089057043347,1.2174558788716634,cluster1
1.105290381736575,1.2081080980206365,1.2174558788716634,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
1.105290381736575,1.2081080980206365,1.2174558788716634,cluster1
1.0257293025578793,1.2058560091877304,1.2174558788716634,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.6279239066644006,0.2363317666218431,0.7854086673841705,cluster1
0.3892406691283136,0.5150277596939189,0.5107390044806217,cluster1
0.6279239066644006,0.2363317666218431,0.7854086673841705,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.7074849858430965,0.5437418923134664,0.8838517544356593,cluster1
1.105290381736575,0.5786492692235036,1.2174558788716634,cluster1
0.8666071442004876,1.2007888093136934,1.0809041825345385,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
0.30967958994961803,1.550425600622297,0.43425006695935137,cluster1
0.23011851077092219,1.550425600622297,0.34109342853806307,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.5483628274857051,0.22732341129022066,0.69209432143991,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.15055743159222662,0.8235639298019948,0.23641645905708533,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.5483628274857051,0.22732341129022066,0.69209432143991,cluster1
0.3892406691283136,1.184461165275127,0.5217058607336263,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.3892406691283136,0.8393285516323344,0.5161449664413693,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
1.0257293025578793,0.5718930027247872,1.2174558788716634,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
1.4235346984513577,1.2182424977687114,1.2174558788716634,cluster1
1.0257293025578793,1.2058560091877304,1.2174558788716634,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.23011851077092219,1.178830943192863,0.3353033560441475,cluster1
0.46880174830700916,1.1872762763162588,0.6149070951853903,cluster1
0.46880174830700916,1.1872762763162588,0.6149070951853903,cluster1
0.30967958994961803,1.181646054233995,0.4285046143560873,cluster1
0.15055743159222662,1.1760158321517302,0.24210208578573178,cluster1
0.7074849858430965,1.1951585872314285,0.8945018159704776,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
1.105290381736575,0.5786492692235036,1.2174558788716634,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.8666071442004876,1.2007888093136934,1.0809041825345385,cluster1
1.0257293025578793,1.2058560091877304,1.2174558788716634,cluster1
1.0257293025578793,1.2058560091877304,1.2174558788716634,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.7074849858430965,1.1951585872314285,0.8945018159704776,cluster1
1.3439736192726615,0.5983550465114286,1.2174558788716634,cluster1
0.8666071442004876,1.550425600622297,1.086346535908369,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
1.105290381736575,0.8849333504986743,1.2174558788716634,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
1.3439736192726615,1.2159904089358062,1.2174558788716634,cluster1
0.787046065021792,1.1979736982725606,0.9877030051929688,cluster1
0.787046065021792,1.1979736982725606,0.9877030051929688,cluster1
1.1848514609152705,1.2109232090617683,1.2174558788716634,cluster1
1.1848514609152705,1.2109232090617683,1.2174558788716634,cluster1
1.5030957776300533,0.908017261035957,1.2174558788716634,cluster1
1.6622179359874445,1.2255617864756554,1.2174558788716634,cluster1
1.582656856808749,1.2233096976427493,1.2174558788716634,cluster1
0.787046065021792,1.1979736982725606,0.9877030051929688,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
1.4235346984513577,1.2182424977687114,1.2174558788716634,cluster1
1.105290381736575,1.2081080980206365,1.2174558788716634,cluster1
0.9461682233791835,1.2030408981465985,1.1740964435437227,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
1.0257293025578793,1.2058560091877304,1.2174558788716634,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
1.264412540093966,1.2131752978946744,1.2174558788716634,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
1.105290381736575,0.8849333504986743,1.2174558788716634,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.5483628274857051,0.8500259735886362,0.7026334805901301,cluster1
0.9461682233791835,0.8747989507505984,1.168821756875864,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.5483628274857051,1.1900913873573906,0.7081083177217306,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
1.3439736192726615,0.8990089057043347,1.2174558788716634,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
1.105290381736575,0.8849333504986743,1.2174558788716634,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.787046065021792,0.8652275732107493,0.9823520905542656,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.9461682233791835,0.8747989507505984,1.168821756875864,cluster1
0.6279239066644006,0.2363317666218431,0.7854086673841705,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.787046065021792,0.8652275732107493,0.9823520905542656,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.15055743159222662,0.8235639298019948,0.23641645905708533,cluster1
0.787046065021792,0.8652275732107493,0.9823520905542656,cluster1
0.6279239066644006,1.1929064983985234,0.8013095283495473,cluster1
0.15055743159222662,0.8235639298019948,0.23641645905708533,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.5483628274857051,0.22732341129022066,0.69209432143991,cluster1
0.3892406691283136,0.8393285516323344,0.5161449664413693,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.3892406691283136,0.5150277596939189,0.5107390044806217,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.5483628274857051,0.22732341129022066,0.69209432143991,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.6279239066644006,0.2363317666218431,0.7854086673841705,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
1.105290381736575,0.5786492692235036,1.2174558788716634,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
1.1848514609152705,0.5854055357222209,1.2174558788716634,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.6279239066644006,0.2363317666218431,0.7854086673841705,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.787046065021792,0.5510611810204095,0.9771320835882042,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
0.787046065021792,0.5510611810204095,0.9771320835882042,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
1.105290381736575,0.8849333504986743,1.2174558788716634,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.5483628274857051,0.8500259735886362,0.7026334805901301,cluster1
0.9461682233791835,0.8747989507505984,1.168821756875864,cluster1
1.1848514609152705,0.5854055357222209,1.2174558788716634,cluster1
1.4235346984513577,0.9035130833701459,1.2174558788716634,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
1.4235346984513577,0.9035130833701459,1.2174558788716634,cluster1
1.3439736192726615,0.5983550465114286,1.2174558788716634,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
1.264412540093966,0.8939417058302968,1.2174558788716634,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
0.787046065021792,0.8652275732107493,0.9823520905542656,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
1.105290381736575,0.8849333504986743,1.2174558788716634,cluster1
1.0257293025578793,0.8798661506246364,1.2174558788716634,cluster1
0.787046065021792,0.8652275732107493,0.9823520905542656,cluster1
0.787046065021792,0.5510611810204095,0.9771320835882042,cluster1
0.787046065021792,0.5510611810204095,0.9771320835882042,cluster1
0.6279239066644006,0.5364226036065224,0.79057132733926,cluster1
0.7074849858430965,1.1951585872314285,0.8945018159704776,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.9461682233791835,0.8747989507505984,1.168821756875864,cluster1
1.105290381736575,0.5786492692235036,1.2174558788716634,cluster1
1.264412540093966,0.5921618022209381,1.2174558788716634,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
1.105290381736575,0.5786492692235036,1.2174558788716634,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
1.1848514609152705,0.8894375281644855,1.2174558788716634,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.6279239066644006,0.2363317666218431,0.7854086673841705,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
1.105290381736575,0.8849333504986743,1.2174558788716634,cluster1
0.9461682233791835,0.5651367362260699,1.1636829527918895,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.3892406691283136,0.8393285516323344,0.5161449664413693,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
1.0257293025578793,0.5718930027247872,1.2174558788716634,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.787046065021792,0.5510611810204095,0.9771320835882042,cluster1
0.30967958994961803,0.507145448778749,0.41744863484865896,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.5483628274857051,0.8500259735886362,0.7026334805901301,cluster1
0.3892406691283136,0.8393285516323344,0.5161449664413693,cluster1
0.3892406691283136,0.5150277596939189,0.5107390044806217,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.3892406691283136,0.8393285516323344,0.5161449664413693,cluster1
0.15055743159222662,0.8235639298019948,0.23641645905708533,cluster1
0.8666071442004876,0.5578174475191268,1.0704028113396202,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.46880174830700916,0.8449587737145983,0.6093938587494228,cluster1
0.5483628274857051,0.529666337107806,0.6973003353145364,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.7074849858430965,0.8601603733367112,0.8891125964278591,cluster1
0.6279239066644006,0.8550931734626742,0.7958730597944239,cluster1
0.3892406691283136,0.5150277596939189,0.5107390044806217,cluster1
0.46880174830700916,0.522347048400862,0.6040197192102181,cluster1
0.8666071442004876,0.8702947730847872,1.0755915422409223,cluster1
0.30967958994961803,0.8342613517582965,0.4229052543732823,cluster1
0.15055743159222662,0.8235639298019948,0.23641645905708533,cluster1
0.23011851077092219,0.8291941518842586,0.3296654994617672,cluster1
0.5483628274857051,0.8500259735886362,0.7026334805901301,cluster1
