T,H,Lux
-1.75890846869647,1.0955036563753533,-1.9949388046691352
-1.8384695478751654,1.091562500917768,-2.046755481837598
-1.440664151981687,1.1107052559974664,-1.622069517190691
-0.724614439373426,1.141671477449919,-0.7831664107178204
-0.32680904347994766,0.12203825835188072,-0.3344842809604527
-0.32680904347994766,0.444649983665617,-0.3288688632107826
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.8837365977308174,1.1354782331594284,-0.9695782424172747
-1.679347389517774,0.6811193111207116,-1.9085419001186572
-2.0771527854112524,1.0797390345450135,-1.7674746781949133
-1.2815419936242958,0.34049087514373044,-1.4485389783714235
-1.5997863103390786,0.6878755776194289,-1.815272740378054
-0.9632976769095131,-0.2788335539053265,-1.0870246309874683
-1.0428587560882085,0.3680789633468245,-1.168592799288169
-0.40637012265864325,0.7841523752261456,-0.41632831473733695
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-1.3611030728029916,-1.6469775198955163,-1.5811518611326927
-1.75890846869647,-0.7219320317795157,-2.027108862995379
-2.6340803396621224,0.16764305721822048,-1.1306845014305957
-1.2815419936242958,-1.1684086429030631,-1.4773419816370095
-2.474958181304731,0.6062373574265985,-1.3094516172528694
-1.997591706232557,0.6518421562929382,-1.8676274672096185
-1.3611030728029916,-0.6459240336689496,-1.5598262693400082
-1.440664151981687,-0.357656663057025,-1.6474418792670928
-1.2019809144456,-0.31768208627294986,-1.3672207676920902
-0.9632976769095131,0.7413626874009377,-1.069131638519256
-0.9632976769095131,0.7413626874009377,-1.069131638519256
-0.48593120183733896,0.7779591309356549,-0.5095870681051231
0.15055743159222662,0.18115559021565497,0.22550027715167761
0.23011851077092219,-0.10035551389755273,0.31361463231897274
-0.5654922810160347,0.7723289088533911,-0.6028365947978085
-0.724614439373426,0.7599424202724093,-0.7893544157231202
-1.1224198352669044,1.1247808112031268,-1.2492185267283573
-1.2815419936242958,1.1180245447044095,-1.435639495298188
-1.75890846869647,0.6738000224137685,-2.0018205267715308
-1.75890846869647,0.2830626099046355,-2.0084750059324255
-2.0771527854112524,0.24252501091233364,-1.7814659295288586
-1.679347389517774,-0.7067304321574027,-1.9336509972928035
-1.440664151981687,-1.202189975396648,-1.6643770625878105
-1.440664151981687,-1.4426004583093273,-1.6696412815650823
-2.8727635771982096,0.5651367362260699,-0.8443601420669895
-1.520225231160383,-1.2190806416434403,-1.7578961918755562
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-0.5654922810160347,0.7723289088533911,-0.6028365947978085
0.30967958994961803,-0.08909506973302507,0.40697632314944465
0.23011851077092219,0.19016394554727742,0.31881547428539486
0.15055743159222662,0.18115559021565497,0.22550027715167761
0.23011851077092219,0.8291941518842586,0.3296654994617672
-0.40637012265864325,1.1546209882391267,-0.41033397647994424
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
0.15055743159222662,-1.5214235674610257,0.19171365047714856
-0.6450533601947303,-0.2287245773731755,-0.7134668157369741
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.16768688512255625,1.164192365778976,-0.1307120522640924
-0.9632976769095131,1.1321000999100699,-1.062788662698404
-1.0428587560882085,1.1281589444524853,-1.1560080686566854
-0.6450533601947303,-0.2287245773731755,-0.7134668157369741
-0.724614439373426,0.40298634025686253,-0.7953657378796251
-0.5654922810160347,0.7723289088533911,-0.6028365947978085
-0.40637012265864325,0.11134083639557896,-0.4278307488420997
-0.2472479643012518,-0.9600904258592896,-0.26194417801609304
-0.32680904347994766,-1.4212056143967238,-0.3649703886268398
-0.40637012265864325,-0.742763853483893,-0.44385991239095285
-0.40637012265864325,1.1546209882391267,-0.41033397647994424
-0.2472479643012518,-0.16904422330117616,-0.24658235063940798
-0.2472479643012518,0.1316096358917299,-0.24115799985150713
-0.32680904347994766,0.444649983665617,-0.3288688632107826
-0.9632976769095131,1.1321000999100699,-1.062788662698404
-0.9632976769095131,1.1321000999100699,-1.062788662698404
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.08812580594386037,-0.1453972905556666,-0.05983504661248523
-0.48593120183733896,0.7779591309356549,-0.5095870681051231
0.23011851077092219,-1.6903302299289504,0.2809659763821815
0.07099635241353075,-1.3395673942038933,0.10261914060532107
0.23011851077092219,-2.025891466031894,0.27277627540607413
0.5483628274857051,-1.4403483694764216,0.6593250811006715
0.6279239066644006,-2.0934541310190635,0.7368314017571292
0.15055743159222662,-1.1115433998721953,0.20068315332160036
1.0257293025578793,-2.638459628582234,1.1874326028086497
-0.32680904347994766,-0.18086768967393052,-0.3399564947321105
1.105290381736575,-1.994925244579441,1.2174558788716634
0.30967958994961803,0.8342613517582965,0.4229052543732823
1.105290381736575,-0.9336283820726478,1.2174558788716634
1.264412540093966,-1.3001558396280446,1.2174558788716634
-0.008564726765164812,1.1698225878612398,0.055690576811925026
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.008564726765164812,0.8123034856374663,0.0499182189619451
-0.2472479643012518,0.45309531678901355,-0.23556796050434883
-0.008564726765164812,1.1698225878612398,0.055690576811925026
0.23011851077092219,-0.8705698947512894,0.298825060467128
0.46880174830700916,-1.260181262843969,0.5701332115975138
1.4235346984513577,-1.7798507610369503,1.2174558788716634
1.0257293025578793,-0.25406057674336435,1.2174558788716634
0.46880174830700916,0.2183150559585982,0.5987798104841907
-0.08812580594386037,-0.1453972905556666,-0.05983504661248523
-0.16768688512255625,1.164192365778976,-0.1307120522640924
-0.16768688512255625,1.164192365778976,-0.1307120522640924
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
0.5483628274857051,-0.8131416295121948,0.6726117873015315
0.8666071442004876,-1.5597090776204219,1.029249995078181
0.15055743159222662,-0.1116159580620812,0.22025265116756176
0.3892406691283136,0.20930670062697573,0.5054651340012005
0.07099635241353075,0.8179337077197302,0.14316736558762175
0.5483628274857051,-1.0355354017616292,0.668059955999036
-0.08812580594386037,0.8066732635552025,-0.043330980913100996
0.15055743159222662,0.8235639298019948,0.23641645905708533
0.23011851077092219,0.4998261600718059,0.3241677145223614
0.9461682233791835,-2.16946212912963,1.1074783663474046
0.5483628274857051,-1.2444166410136293,0.6636306583102157
0.46880174830700916,-1.0501739791755158,0.5745979603211052
0.23011851077092219,-0.3734212848873647,0.30855017268902174
1.0257293025578793,-2.011252888618007,1.2047133098045286
0.8666071442004876,0.8702947730847872,1.0755915422409223
0.6279239066644006,0.2363317666218431,0.7854086673841705
1.3439736192726615,-2.0883869311450263,1.2174558788716634
0.15055743159222662,0.4919438491566361,0.23087712293090648
0.7074849858430965,-1.4088191258157428,0.8463417429311603
0.46880174830700916,0.2183150559585982,0.5987798104841907
0.6279239066644006,1.1929064983985234,0.8013095283495473
-0.16768688512255625,1.164192365778976,-0.1307120522640924
0.5483628274857051,-1.2444166410136293,0.6636306583102157
0.07099635241353075,0.4846245604496921,0.13759599598491
0.07099635241353075,-0.657184477833478,0.11677214338673716
-0.16768688512255625,0.8010430414729378,-0.1365802341272233
0.6279239066644006,-0.31261488639891194,0.7754768524849681
0.15055743159222662,1.1760158321517302,0.24210208578573178
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
1.7417790151661399,-1.389113348527818,1.2174558788716634
0.30967958994961803,0.19973532308712658,0.41214039818664955
0.8666071442004876,-0.014776138247137815,1.0604189442112566
0.3892406691283136,0.5150277596939189,0.5107390044806217
-0.40637012265864325,1.1546209882391267,-0.41033397647994424
0.787046065021792,-0.2889679536534024,0.9622323244031419
0.15055743159222662,1.1760158321517302,0.24210208578573178
0.30967958994961803,0.507145448778749,0.41744863484865896
0.9461682233791835,-2.427326300497328,1.1004505204567538
1.3439736192726615,-1.6351540535227616,1.2174558788716634
0.5483628274857051,1.1900913873573906,0.7081083177217306
0.30967958994961803,1.181646054233995,0.4285046143560873
1.264412540093966,-1.108728288831063,1.2174558788716634
0.6279239066644006,-0.31261488639891194,0.7754768524849681
0.7074849858430965,-0.7849905191008741,0.8594900512654207
0.23011851077092219,0.19016394554727742,0.31881547428539486
-0.008564726765164812,1.1698225878612398,0.055690576811925026
0.46880174830700916,0.8449587737145983,0.6093938587494228
-0.008564726765164812,1.1698225878612398,0.055690576811925026
0.6279239066644006,1.1929064983985234,0.8013095283495473
1.1848514609152705,-1.3153574392501575,1.2174558788716634
0.30967958994961803,1.550425600622297,0.43425006695935137
0.23011851077092219,1.178830943192863,0.3353033560441475
1.3439736192726615,0.314028831357089,1.2174558788716634
1.3439736192726615,0.5983550465114286,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.1848514609152705,1.2109232090617683,1.2174558788716634
0.8666071442004876,1.2007888093136934,1.0809041825345385
1.7417790151661399,-1.0225858909724217,1.2174558788716634
1.8213400943448361,-1.196559753314384,1.2174558788716634
1.7417790151661399,-0.8232760292602703,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.0257293025578793,1.2058560091877304,1.2174558788716634
1.264412540093966,1.550425600622297,1.2174558788716634
1.7417790151661399,0.6304473123803339,1.2174558788716634
1.4235346984513577,1.2182424977687114,1.2174558788716634
0.3892406691283136,1.184461165275127,0.5217058607336263
1.3439736192726615,0.04546723803308825,1.2174558788716634
1.264412540093966,1.2131752978946744,1.2174558788716634
0.787046065021792,1.1979736982725606,0.9877030051929688
0.7074849858430965,1.1951585872314285,0.8945018159704776
0.46880174830700916,1.1872762763162588,0.6149070951853903
0.7074849858430965,1.1951585872314285,0.8945018159704776
1.0257293025578793,1.2058560091877304,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.4235346984513577,0.05503861557293741,1.2174558788716634
1.3439736192726615,0.314028831357089,1.2174558788716634
0.7074849858430965,1.1951585872314285,0.8945018159704776
1.582656856808749,-0.6380417227537797,1.2174558788716634
1.582656856808749,-1.2404754855560443,1.2174558788716634
0.6279239066644006,1.1929064983985234,0.8013095283495473
0.8666071442004876,1.2007888093136934,1.0809041825345385
1.4235346984513577,0.3224741644804847,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
0.9461682233791835,-0.5113617259028362,1.144330603641104
0.15055743159222662,1.550425600622297,0.24793679011677525
-0.008564726765164812,1.1698225878612398,0.055690576811925026
1.4235346984513577,-1.2703156625920444,1.2174558788716634
0.7074849858430965,1.1951585872314285,0.8945018159704776
1.0257293025578793,-0.25406057674336435,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
0.46880174830700916,0.8449587737145983,0.6093938587494228
0.46880174830700916,1.1872762763162588,0.6149070951853903
0.8666071442004876,0.5578174475191268,1.0704028113396202
0.46880174830700916,0.8449587737145983,0.6093938587494228
0.5483628274857051,1.1900913873573906,0.7081083177217306
0.8666071442004876,1.2007888093136934,1.0809041825345385
0.6279239066644006,1.1929064983985234,0.8013095283495473
1.5030957776300533,-0.6509912335429875,1.2174558788716634
0.46880174830700916,0.8449587737145983,0.6093938587494228
1.3439736192726615,0.314028831357089,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
0.787046065021792,1.1979736982725606,0.9877030051929688
1.5030957776300533,0.06460999311278656,1.2174558788716634
1.5030957776300533,0.06460999311278656,1.2174558788716634
1.5030957776300533,0.06460999311278656,1.2174558788716634
1.264412540093966,0.8939417058302968,1.2174558788716634
0.787046065021792,1.1979736982725606,0.9877030051929688
0.8666071442004876,1.2007888093136934,1.0809041825345385
1.1848514609152705,-0.4742022601598926,1.2174558788716634
1.105290381736575,0.5786492692235036,1.2174558788716634
0.23011851077092219,1.178830943192863,0.3353033560441475
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.0257293025578793,1.2058560091877304,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.582656856808749,-0.17636351200811928,1.2174558788716634
1.3439736192726615,0.8990089057043347,1.2174558788716634
1.3439736192726615,-0.44942928299793045,1.2174558788716634
1.3439736192726615,-0.44942928299793045,1.2174558788716634
1.264412540093966,0.5921618022209381,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
1.5030957776300533,-0.425219328044195,1.2174558788716634
0.5483628274857051,1.1900913873573906,0.7081083177217306
1.6622179359874445,-0.6250922119645723,1.2174558788716634
0.7074849858430965,1.1951585872314285,0.8945018159704776
1.4235346984513577,1.2182424977687114,1.2174558788716634
1.5030957776300533,1.2204945866016175,1.2174558788716634
1.7417790151661399,0.6304473123803339,1.2174558788716634
1.6622179359874445,0.6242540680898434,1.2174558788716634
1.264412540093966,0.8939417058302968,1.2174558788716634
1.3439736192726615,1.2159904089358062,1.2174558788716634
1.264412540093966,-0.22027924424977977,1.2174558788716634
0.9461682233791835,0.27180216574010785,1.1586546003351417
0.9461682233791835,-0.004641738499062753,1.153758192201558
0.6279239066644006,1.1929064983985234,0.8013095283495473
0.5483628274857051,1.1900913873573906,0.7081083177217306
0.30967958994961803,1.181646054233995,0.4285046143560873
1.5030957776300533,0.6113045573006356,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.264412540093966,0.30614652044191915,1.2174558788716634
0.6279239066644006,1.1929064983985234,0.8013095283495473
0.8666071442004876,0.8702947730847872,1.0755915422409223
1.5030957776300533,-0.8638136282525726,1.2174558788716634
1.0257293025578793,-0.9477039372783082,1.2174558788716634
0.30967958994961803,1.181646054233995,0.4285046143560873
-0.16768688512255625,1.164192365778976,-0.1307120522640924
0.23011851077092219,1.178830943192863,0.3353033560441475
0.15055743159222662,1.1760158321517302,0.24210208578573178
1.264412540093966,0.5921618022209381,1.2174558788716634
0.7074849858430965,1.550425600622297,0.9000332590657923
1.4235346984513577,0.6051113130101451,1.2174558788716634
1.5030957776300533,0.06460999311278656,1.2174558788716634
1.1848514609152705,0.5854055357222209,1.2174558788716634
1.264412540093966,0.8939417058302968,1.2174558788716634
0.6279239066644006,1.1929064983985234,0.8013095283495473
1.6622179359874445,0.6242540680898434,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
0.8666071442004876,1.550425600622297,1.086346535908369
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.3439736192726615,0.8990089057043347,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
1.6622179359874445,0.346684119434221,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
0.9461682233791835,1.2030408981465985,1.1740964435437227
1.264412540093966,0.8939417058302968,1.2174558788716634
1.7417790151661399,-0.6127057233835912,1.2174558788716634
0.9461682233791835,1.2030408981465985,1.1740964435437227
0.6279239066644006,1.1929064983985234,0.8013095283495473
1.264412540093966,0.8939417058302968,1.2174558788716634
1.4235346984513577,0.3224741644804847,1.2174558788716634
1.105290381736575,1.2081080980206365,1.2174558788716634
1.0257293025578793,1.2058560091877304,1.2174558788716634
1.4235346984513577,-1.0794511340032895,1.2174558788716634
1.4235346984513577,-1.0794511340032895,1.2174558788716634
0.46880174830700916,0.8449587737145983,0.6093938587494228
1.3439736192726615,-0.44942928299793045,1.2174558788716634
0.8666071442004876,0.8702947730847872,1.0755915422409223
-0.16768688512255625,1.164192365778976,-0.1307120522640924
0.46880174830700916,-0.589621812846308,0.5838764110844484
0.15055743159222662,1.1760158321517302,0.24210208578573178
0.15055743159222662,1.1760158321517302,0.24210208578573178
0.07099635241353075,0.8179337077197302,0.14316736558762175
0.30967958994961803,1.181646054233995,0.4285046143560873
0.15055743159222662,1.1760158321517302,0.24210208578573178
0.07099635241353075,1.1732007211105984,0.14890080357393898
0.07099635241353075,1.1732007211105984,0.14890080357393898
0.07099635241353075,0.8179337077197302,0.14316736558762175
0.6279239066644006,0.2363317666218431,0.7854086673841705
-0.008564726765164812,0.8123034856374663,0.0499182189619451
0.15055743159222662,-0.8852084721651761,0.20537103498308504
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.48593120183733896,0.7779591309356549,-0.5095870681051231
-0.6450533601947303,1.1450496106992776,-0.6899560397372543
-0.6450533601947303,1.550425600622297,-0.683629594096107
-0.6450533601947303,1.1450496106992776,-0.6899560397372543
-1.0428587560882085,1.1281589444524853,-1.1560080686566854
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.9632976769095131,1.550425600622297,-1.0562561477812598
0.15055743159222662,-0.38580777346834577,0.21515945437595152
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.724614439373426,0.7599424202724093,-0.7893544157231202
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
0.3892406691283136,0.5150277596939189,0.5107390044806217
0.6279239066644006,0.2363317666218431,0.7854086673841705
-0.08812580594386037,1.550425600622297,-0.03153312514708965
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
-0.32680904347994766,1.1579991214884855,-0.317123671983891
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
0.30967958994961803,0.507145448778749,0.41744863484865896
0.07099635241353075,0.8179337077197302,0.14316736558762175
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
0.3892406691283136,0.20930670062697573,0.5054651340012005
0.23011851077092219,0.19016394554727742,0.31881547428539486
0.30967958994961803,1.181646054233995,0.4285046143560873
0.30967958994961803,1.181646054233995,0.4285046143560873
0.30967958994961803,1.181646054233995,0.4285046143560873
0.23011851077092219,1.178830943192863,0.3353033560441475
-0.32680904347994766,1.1579991214884855,-0.317123671983891
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.008564726765164812,1.1698225878612398,0.055690576811925026
-0.2472479643012518,1.550425600622297,-0.217846401989666
0.23011851077092219,1.178830943192863,0.3353033560441475
0.15055743159222662,1.1760158321517302,0.24210208578573178
0.15055743159222662,1.1760158321517302,0.24210208578573178
0.07099635241353075,0.8179337077197302,0.14316736558762175
0.6279239066644006,-1.6081289875278937,0.7486659270381166
0.5483628274857051,-1.4403483694764216,0.6593250811006715
0.3892406691283136,0.20930670062697573,0.5054651340012005
0.3892406691283136,-0.0783976477767233,0.5003274935712989
0.46880174830700916,0.8449587737145983,0.6093938587494228
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
-0.08812580594386037,1.1670074768201077,-0.03751073173386913
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.32680904347994766,0.7897825973084094,-0.323078900947047
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.48593120183733896,1.1518058771979949,-0.5035353498610339
-0.6450533601947303,1.1450496106992776,-0.6899560397372543
-0.008564726765164812,1.1698225878612398,0.055690576811925026
-0.008564726765164812,1.1698225878612398,0.055690576811925026
-0.9632976769095131,1.1321000999100699,-1.062788662698404
0.15055743159222662,0.4919438491566361,0.23087712293090648
0.23011851077092219,1.178830943192863,0.3353033560441475
0.23011851077092219,1.178830943192863,0.3353033560441475
0.23011851077092219,1.178830943192863,0.3353033560441475
0.30967958994961803,1.181646054233995,0.4285046143560873
0.23011851077092219,1.178830943192863,0.3353033560441475
0.23011851077092219,1.178830943192863,0.3353033560441475
0.07099635241353075,1.1732007211105984,0.14890080357393898
-0.40637012265864325,1.1546209882391267,-0.41033397647994424
-0.6450533601947303,1.1450496106992776,-0.6899560397372543
-0.9632976769095131,1.1321000999100699,-1.062788662698404
-0.32680904347994766,0.7897825973084094,-0.323078900947047
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.40637012265864325,1.1546209882391267,-0.41033397647994424
-0.32680904347994766,0.7897825973084094,-0.323078900947047
-0.2472479643012518,1.1608142325296174,-0.2239223250506612
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.48593120183733896,0.7779591309356549,-0.5095870681051231
-0.5654922810160347,0.41987700650365484,-0.6087627322124761
-0.8041755185521217,0.39454100713346596,-0.8886674454007608
-0.8837365977308174,0.38553265180184354,-0.9819789751818889
-1.2019809144456,1.121402677953768,-1.3424290022703498
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-1.5997863103390786,1.103385967290523,-1.808499621426762
-0.9632976769095131,0.7413626874009377,-1.069131638519256
-0.9632976769095131,0.37708731867844697,-1.0752809662114526
-1.1224198352669044,1.1247808112031268,-1.2492185267283573
-0.9632976769095131,0.7413626874009377,-1.069131638519256
-1.520225231160383,0.6946318441181453,-1.7220036603364055
-1.3611030728029916,0.3314825198121072,-1.541851453219748
-1.440664151981687,1.1107052559974664,-1.622069517190691
-1.5997863103390786,0.6878755776194289,-1.815272740378054
-1.520225231160383,0.31233976473240965,-1.7284964116736632
-2.236274943768644,1.071293701421617,-1.5812966137759892
-2.0771527854112524,0.6445228675859943,-1.7745931941317887
-1.2019809144456,-0.6166468788411762,-1.3729398780873614
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-2.0771527854112524,-0.4702611047023081,-1.7944902121336899
-1.75890846869647,1.0955036563753533,-1.9949388046691352
-1.997591706232557,0.6518421562929382,-1.8676274672096185
-1.679347389517774,1.0994448118329379,-1.901719201072145
-0.8837365977308174,1.1354782331594284,-0.9695782424172747
-1.0428587560882085,1.1281589444524853,-1.1560080686566854
-1.0428587560882085,1.1281589444524853,-1.1560080686566854
-0.9632976769095131,0.7413626874009377,-1.069131638519256
-0.9632976769095131,0.7413626874009377,-1.069131638519256
-0.8837365977308174,1.1354782331594284,-0.9695782424172747
-0.724614439373426,0.7599424202724093,-0.7893544157231202
-0.724614439373426,0.7599424202724093,-0.7893544157231202
-0.724614439373426,1.141671477449919,-0.7831664107178204
-0.32680904347994766,0.7897825973084094,-0.323078900947047
-0.32680904347994766,1.1579991214884855,-0.317123671983891
-0.32680904347994766,1.1579991214884855,-0.317123671983891
-0.9632976769095131,1.1321000999100699,-1.062788662698404
-0.9632976769095131,1.1321000999100699,-1.062788662698404
-1.440664151981687,0.7019511328250893,-1.6287252999010529
-2.1567138645899484,1.0757978790874283,-1.6743811251231158
-1.9180306270538614,1.0876213454601835,-1.9536618565797563
-1.2019809144456,1.121402677953768,-1.3424290022703498
-2.713641418840818,0.15638261305369203,-1.037726613099333
-2.8727635771982096,0.5651367362260699,-0.8443601420669895
-2.1567138645899484,0.23239061116425858,-1.688486596351393
-2.713641418840818,0.15638261305369203,-1.037726613099333
-1.679347389517774,-0.3987572842575535,-1.9276883692014792
-2.8727635771982096,0.5651367362260699,-0.8443601420669895
-1.2815419936242958,-0.007456849540194671,-1.4546783856769097
-1.3611030728029916,-0.019280315912949042,-1.5480481644547113
-1.8384695478751654,0.6664807337068245,-2.053696296965138
-2.0771527854112524,1.0797390345450135,-1.7674746781949133
-1.520225231160383,-0.676327232913176,-1.7467372953843763
-2.395397102126035,0.6141196683417683,-1.4024759447744455
-1.2815419936242958,-1.1684086429030631,-1.4773419816370095
-1.679347389517774,0.6811193111207116,-1.9085419001186572
-1.75890846869647,0.6738000224137685,-2.0018205267715308
-1.2019809144456,1.121402677953768,-1.3424290022703498
-1.1224198352669044,1.1247808112031268,-1.2492185267283573
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-1.2019809144456,1.121402677953768,-1.3424290022703498
-0.8041755185521217,1.1388563664087872,-0.8763678395512615
-0.724614439373426,0.7599424202724093,-0.7893544157231202
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.724614439373426,0.7599424202724093,-0.7893544157231202
-0.8837365977308174,1.1354782331594284,-0.9695782424172747
-1.440664151981687,1.1107052559974664,-1.622069517190691
-1.3611030728029916,1.114083389246825,-1.5288589862187736
-0.48593120183733896,0.7779591309356549,-0.5095870681051231
-0.8837365977308174,1.1354782331594284,-0.9695782424172747
-0.5654922810160347,1.1484277439486363,-0.5967456861235009
-0.724614439373426,1.141671477449919,-0.7831664107178204
-0.6450533601947303,1.1450496106992776,-0.6899560397372543
